
Standard & Poors 500 Index,Last: 4401.6699,Change:  -16.9701
"Date: 15 February 2022, 06:28 GMT-5",Bid: 4338.6899,Ask: 4456.71,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Jun 30 2022,SPXW220630C03955000,0,0,594.1,602.2,0,0.2814,0.7791,0.0004,0,3955.00,SPXW220630P03955000,0,0,103.6,104.8,0,0.2817,-0.22,0.0004,0
Thu Jun 30 2022,SPXW220630C03960000,605.1,0,590.1,598.2,0,0.281,0.7774,0.0004,1,3960.00,SPXW220630P03960000,73.73,0,104.5,105.6,0,0.2811,-0.2218,0.0004,0
Thu Jun 30 2022,SPXW220630C03965000,0,0,586.2,594.1,0,0.2805,0.7756,0.0004,0,3965.00,SPXW220630P03965000,124.52,-1.03,105.2,106.5,4,0.2805,-0.2236,0.0004,24
Thu Jun 30 2022,SPXW220630C03970000,630.13,0,581.8,589.8,0,0.2795,0.7738,0.0004,2,3970.00,SPXW220630P03970000,194.5,0,106.2,107.4,0,0.2798,-0.2254,0.0004,14
Thu Jun 30 2022,SPXW220630C03975000,576.43,0,578,585.9,0,0.2792,0.772,0.0004,2,3975.00,SPXW220630P03975000,126.18,-1.27,107.1,108.2,44,0.2792,-0.2272,0.0004,124
Thu Jun 30 2022,SPXW220630C03980000,585.07,0,573.9,581.7,0,0.2785,0.7702,0.0004,6,3980.00,SPXW220630P03980000,184.51,0,108,109.1,0,0.2785,-0.229,0.0004,35
Thu Jun 30 2022,SPXW220630C03985000,0,0,570,577.1,0,0.2777,0.7683,0.0004,0,3985.00,SPXW220630P03985000,172.8,0,108.9,110,0,0.2779,-0.2308,0.0004,16
Thu Jun 30 2022,SPXW220630C03990000,564.45,0,565.6,573.4,0,0.2771,0.7665,0.0004,5,3990.00,SPXW220630P03990000,165.19,0,109.8,110.9,0,0.2773,-0.2327,0.0004,4
Thu Jun 30 2022,SPXW220630C03995000,0,0,561.6,569.4,0,0.2765,0.7646,0.0004,0,3995.00,SPXW220630P03995000,107.51,0,110.7,111.8,0,0.2766,-0.2345,0.0004,2
Thu Jun 30 2022,SPXW220630C04000000,647.17,0,557.7,565.2,0,0.2759,0.7627,0.0004,210,4000.00,SPXW220630P04000000,142.14,9.44,111.6,112.7,42,0.276,-0.2364,0.0004,1028
Thu Jun 30 2022,SPXW220630C04005000,671.1,0,553.5,561.2,0,0.2752,0.7608,0.0004,125,4005.00,SPXW220630P04005000,95.7,0,112.5,113.7,0,0.2754,-0.2383,0.0004,1
Thu Jun 30 2022,SPXW220630C04010000,638.15,0,549.5,557.2,0,0.2746,0.759,0.0004,19,4010.00,SPXW220630P04010000,154.77,0,113.4,114.6,0,0.2747,-0.2402,0.0004,42
Thu Jun 30 2022,SPXW220630C04015000,715.51,0,545.4,553.1,0,0.2739,0.757,0.0004,2,4015.00,SPXW220630P04015000,0,0,114.2,115.5,0,0.2741,-0.2421,0.0004,0
Thu Jun 30 2022,SPXW220630C04020000,622.51,0,541.7,548.6,0,0.2732,0.7551,0.0004,5,4020.00,SPXW220630P04020000,86.79,0,115.3,116.5,0,0.2734,-0.244,0.0004,9
Thu Jun 30 2022,SPXW220630C04025000,625.02,0,537.3,545,0,0.2726,0.7532,0.0004,21,4025.00,SPXW220630P04025000,87.82,0,116.2,117.4,0,0.2727,-0.246,0.0004,151
Thu Jun 30 2022,SPXW220630C04030000,499,0,533.3,540.9,0,0.272,0.7512,0.0004,1,4030.00,SPXW220630P04030000,88.56,0,117.2,118.4,0,0.2722,-0.248,0.0004,32
Thu Jun 30 2022,SPXW220630C04035000,0,0,529.1,536.8,0,0.2712,0.7492,0.0004,0,4035.00,SPXW220630P04035000,103.3,0,118.1,119.3,0,0.2714,-0.2499,0.0004,2
Thu Jun 30 2022,SPXW220630C04040000,515.84,0,525.2,532.7,0,0.2705,0.7472,0.0004,1,4040.00,SPXW220630P04040000,195.36,0,119.1,120.3,0,0.2708,-0.2519,0.0004,24
Thu Jun 30 2022,SPXW220630C04045000,569.64,0,521.6,528.4,0,0.2699,0.7452,0.0004,1,4045.00,SPXW220630P04045000,141.49,0,120.1,121.3,0,0.2702,-0.2539,0.0004,37
Thu Jun 30 2022,SPXW220630C04050000,487.87,-3.78,517.1,524.6,4,0.2691,0.7432,0.0004,1,4050.00,SPXW220630P04050000,148.82,5.72,120.9,122.2,84,0.2696,-0.2559,0.0004,852
Thu Jun 30 2022,SPXW220630C04055000,482.52,-5.23,513.3,520.8,2,0.2687,0.7412,0.0004,1,4055.00,SPXW220630P04055000,102,0,122,123.2,0,0.2688,-0.258,0.0004,25
Thu Jun 30 2022,SPXW220630C04060000,0,0,509.2,516.7,0,0.2679,0.7392,0.0004,0,4060.00,SPXW220630P04060000,0,0,123,124.2,0,0.2682,-0.26,0.0004,0
Thu Jun 30 2022,SPXW220630C04065000,467.29,-12.76,505.4,512.7,2,0.2673,0.7371,0.0004,1,4065.00,SPXW220630P04065000,108.21,0,124,125.2,0,0.2675,-0.262,0.0004,4
Thu Jun 30 2022,SPXW220630C04070000,537.28,0,501.2,508.6,0,0.2665,0.735,0.0004,2,4070.00,SPXW220630P04070000,150.1,0,125,126.2,0,0.2668,-0.2641,0.0004,32
Thu Jun 30 2022,SPXW220630C04075000,572.8,0,497.4,504.8,0,0.266,0.7329,0.0004,4,4075.00,SPXW220630P04075000,152.63,0,126,127.2,0,0.2662,-0.2662,0.0004,105
Thu Jun 30 2022,SPXW220630C04080000,538.16,0,493.3,500.7,0,0.2652,0.7308,0.0005,4,4080.00,SPXW220630P04080000,113.8,0,126.9,128.3,0,0.2656,-0.2683,0.0005,23
Thu Jun 30 2022,SPXW220630C04085000,590.63,0,489.9,496.4,0,0.2646,0.7287,0.0005,2,4085.00,SPXW220630P04085000,0,0,128.1,129.3,0,0.2649,-0.2704,0.0005,0
Thu Jun 30 2022,SPXW220630C04090000,562.1,0,485.5,492.8,0,0.2639,0.7266,0.0005,5,4090.00,SPXW220630P04090000,151.87,-1.48,129.1,130.3,18,0.2642,-0.2726,0.0005,19
Thu Jun 30 2022,SPXW220630C04095000,0,0,482,488.5,0,0.2633,0.7244,0.0005,0,4095.00,SPXW220630P04095000,125.65,0,130,131.4,0,0.2636,-0.2747,0.0005,3
Thu Jun 30 2022,SPXW220630C04100000,497.01,0,477.9,484.8,0,0.2627,0.7223,0.0005,43,4100.00,SPXW220630P04100000,157,0,131.2,132.4,0,0.2629,-0.2769,0.0005,95
Thu Jun 30 2022,SPXW220630C04105000,500.33,0,473.8,481,0,0.262,0.7201,0.0005,4,4105.00,SPXW220630P04105000,110.5,0,132.1,133.5,0,0.2623,-0.279,0.0005,1
Thu Jun 30 2022,SPXW220630C04110000,510.68,0,470,477.1,0,0.2614,0.7179,0.0005,47,4110.00,SPXW220630P04110000,110.8,0,133.3,134.5,0,0.2616,-0.2812,0.0005,1
Thu Jun 30 2022,SPXW220630C04115000,0,0,466.1,473.1,0,0.2607,0.7157,0.0005,0,4115.00,SPXW220630P04115000,93.2,0,134.4,135.6,0,0.2609,-0.2834,0.0005,2
Thu Jun 30 2022,SPXW220630C04120000,489.67,0,462.2,469.2,0,0.26,0.7135,0.0005,27,4120.00,SPXW220630P04120000,139.09,0,135.5,136.7,0,0.2602,-0.2857,0.0005,1
Thu Jun 30 2022,SPXW220630C04125000,437.48,2.33,458.6,465,4,0.2593,0.7112,0.0005,81,4125.00,SPXW220630P04125000,161.28,0,136.4,137.8,0,0.2596,-0.2879,0.0005,144
Thu Jun 30 2022,SPXW220630C04130000,491.64,0,454.3,461.3,0,0.2585,0.709,0.0005,4,4130.00,SPXW220630P04130000,102.22,0,137.5,138.9,0,0.2588,-0.2902,0.0005,4
Thu Jun 30 2022,SPXW220630C04135000,0,0,450.9,457.1,0,0.2579,0.7067,0.0005,0,4135.00,SPXW220630P04135000,0,0,138.6,140,0,0.2581,-0.2924,0.0005,0
Thu Jun 30 2022,SPXW220630C04140000,490.17,0,446.7,453.6,0,0.2572,0.7044,0.0005,34,4140.00,SPXW220630P04140000,0,0,139.7,141.1,0,0.2575,-0.2947,0.0005,0
Thu Jun 30 2022,SPXW220630C04145000,530.52,0,442.9,449.8,0,0.2566,0.7021,0.0005,4,4145.00,SPXW220630P04145000,0,0,141,142.2,0,0.2568,-0.297,0.0005,0
Thu Jun 30 2022,SPXW220630C04150000,513.67,0,442.3,443.6,0,0.2564,0.6998,0.0005,10,4150.00,SPXW220630P04150000,164.05,-4.05,142.1,143.3,2,0.2562,-0.2994,0.0005,645
Thu Jun 30 2022,SPXW220630C04155000,0,0,438.5,439.8,0,0.2556,0.6974,0.0005,0,4155.00,SPXW220630P04155000,0,0,143.3,144.3,0,0.2554,-0.3017,0.0005,0
Thu Jun 30 2022,SPXW220630C04160000,513.63,0,434.6,435.9,0,0.2551,0.6951,0.0005,2,4160.00,SPXW220630P04160000,0,0,144.5,145.5,0,0.2548,-0.3041,0.0005,0
Thu Jun 30 2022,SPXW220630C04165000,350.61,0,430.8,432,0,0.2544,0.6927,0.0005,1,4165.00,SPXW220630P04165000,0,0,145.5,146.6,0,0.254,-0.3064,0.0005,0
Thu Jun 30 2022,SPXW220630C04170000,505.1,0,427,428.3,0,0.2536,0.6903,0.0005,4,4170.00,SPXW220630P04170000,146.44,0,146.7,147.8,0,0.2533,-0.3088,0.0005,2
Thu Jun 30 2022,SPXW220630C04175000,442.21,0,423.1,424.4,0,0.253,0.6879,0.0005,19,4175.00,SPXW220630P04175000,180.1,5.45,147.8,149,32,0.2527,-0.3112,0.0005,233
Thu Jun 30 2022,SPXW220630C04180000,437.09,0,419.3,420.6,0,0.2523,0.6855,0.0005,1,4180.00,SPXW220630P04180000,162.2,0,149,150.1,0,0.2519,-0.3136,0.0005,39
Thu Jun 30 2022,SPXW220630C04185000,434.76,0,415.5,416.8,0,0.2516,0.6831,0.0005,1,4185.00,SPXW220630P04185000,174.4,-2.95,150.2,151.3,14,0.2512,-0.3161,0.0005,14
Thu Jun 30 2022,SPXW220630C04190000,480.58,0,411.7,413,0,0.2509,0.6806,0.0005,2,4190.00,SPXW220630P04190000,147.2,0,151.4,152.5,0,0.2506,-0.3185,0.0005,2
Thu Jun 30 2022,SPXW220630C04195000,448.55,0,407.9,409.3,0,0.2501,0.6781,0.0005,1,4195.00,SPXW220630P04195000,213.91,0,152.6,153.7,0,0.2498,-0.321,0.0005,1
Thu Jun 30 2022,SPXW220630C04200000,377.47,-2.48,404.2,405.4,2,0.2495,0.6757,0.0005,95,4200.00,SPXW220630P04200000,177.8,0,153.8,154.9,0,0.2492,-0.3235,0.0005,417
Thu Jun 30 2022,SPXW220630C04205000,341.9,0,400.4,401.7,0,0.2488,0.6732,0.0005,3,4205.00,SPXW220630P04205000,126.93,0,155.1,156.2,0,0.2485,-0.326,0.0005,1
Thu Jun 30 2022,SPXW220630C04210000,443.31,0,396.7,398,0,0.248,0.6706,0.0005,15,4210.00,SPXW220630P04210000,129.81,0,156.4,157.4,0,0.2479,-0.3285,0.0005,1
Thu Jun 30 2022,SPXW220630C04215000,384.7,0,392.9,394.2,0,0.2474,0.6681,0.0005,10,4215.00,SPXW220630P04215000,153.05,0,157.5,158.6,0,0.2471,-0.3311,0.0005,3
Thu Jun 30 2022,SPXW220630C04220000,419.55,0,389.2,390.4,0,0.2467,0.6655,0.0005,1,4220.00,SPXW220630P04220000,206.35,0,158.7,159.9,0,0.2465,-0.3336,0.0005,1
Thu Jun 30 2022,SPXW220630C04225000,457.26,0,385.4,386.6,0,0.2459,0.663,0.0006,9,4225.00,SPXW220630P04225000,125.77,0,160,161.1,0,0.2457,-0.3362,0.0006,125
Thu Jun 30 2022,SPXW220630C04230000,352.09,0,381.7,383,0,0.2452,0.6604,0.0006,2,4230.00,SPXW220630P04230000,132.06,0,161.4,162.4,0,0.245,-0.3388,0.0006,2
Thu Jun 30 2022,SPXW220630C04235000,0,0,378,379.3,0,0.2445,0.6577,0.0006,0,4235.00,SPXW220630P04235000,127.82,0,162.6,163.7,0,0.2443,-0.3414,0.0006,2
Thu Jun 30 2022,SPXW220630C04240000,366.84,0,374.3,375.6,0,0.2438,0.6551,0.0006,109,4240.00,SPXW220630P04240000,158.8,0,163.8,165,0,0.2436,-0.344,0.0006,5
Thu Jun 30 2022,SPXW220630C04245000,0,0,370.6,371.9,0,0.2431,0.6525,0.0006,0,4245.00,SPXW220630P04245000,154.7,0,165.1,166.3,0,0.2429,-0.3467,0.0006,16
Thu Jun 30 2022,SPXW220630C04250000,340.1,-4.25,366.9,368.2,24,0.2424,0.6498,0.0006,34,4250.00,SPXW220630P04250000,147,0,166.4,167.6,0,0.2422,-0.3494,0.0006,553
Thu Jun 30 2022,SPXW220630C04255000,455.84,0,363.2,364.6,0,0.2416,0.6471,0.0006,1,4255.00,SPXW220630P04255000,129.7,0,167.8,168.9,0,0.2415,-0.352,0.0006,10
Thu Jun 30 2022,SPXW220630C04260000,367.28,0,359.6,360.8,0,0.241,0.6444,0.0006,2,4260.00,SPXW220630P04260000,116.4,0,169,170.2,0,0.2408,-0.3548,0.0006,2
Thu Jun 30 2022,SPXW220630C04265000,0,0,355.9,357.1,0,0.2401,0.6417,0.0006,0,4265.00,SPXW220630P04265000,131.7,0,170.4,171.5,0,0.24,-0.3575,0.0006,34
Thu Jun 30 2022,SPXW220630C04270000,326.7,-3.7,352.3,353.6,13,0.2395,0.6389,0.0006,14,4270.00,SPXW220630P04270000,131.88,0,171.7,172.9,0,0.2393,-0.3602,0.0006,45
Thu Jun 30 2022,SPXW220630C04275000,420.94,0,348.7,349.9,0,0.2388,0.6362,0.0006,62,4275.00,SPXW220630P04275000,195.1,0,173.1,174.2,0,0.2386,-0.363,0.0006,1719
Thu Jun 30 2022,SPXW220630C04280000,0,0,345,346.2,0,0.238,0.6334,0.0006,0,4280.00,SPXW220630P04280000,134.56,0,174.4,175.6,0,0.2378,-0.3658,0.0006,91
Thu Jun 30 2022,SPXW220630C04285000,0,0,341.4,342.6,0,0.2373,0.6306,0.0006,0,4285.00,SPXW220630P04285000,134.2,0,175.8,177,0,0.2371,-0.3686,0.0006,25
Thu Jun 30 2022,SPXW220630C04290000,408,0,337.8,339,0,0.2365,0.6278,0.0006,6,4290.00,SPXW220630P04290000,257.94,0,177.2,178.4,0,0.2364,-0.3714,0.0006,1
Thu Jun 30 2022,SPXW220630C04295000,355.97,0,334.2,335.4,0,0.2358,0.6249,0.0006,2,4295.00,SPXW220630P04295000,138.4,0,178.6,179.8,0,0.2357,-0.3742,0.0006,92
Thu Jun 30 2022,SPXW220630C04300000,290.08,-19.72,330.7,331.9,18,0.2351,0.6221,0.0006,636,4300.00,SPXW220630P04300000,203.3,-24,180,181.2,40,0.235,-0.3771,0.0006,1038
Thu Jun 30 2022,SPXW220630C04305000,0,0,327.1,328.4,0,0.2344,0.6192,0.0006,0,4305.00,SPXW220630P04305000,179.6,0,181.4,182.6,0,0.2342,-0.38,0.0006,77
Thu Jun 30 2022,SPXW220630C04310000,337.8,0,323.5,324.7,0,0.2336,0.6163,0.0006,9,4310.00,SPXW220630P04310000,198.02,0,182.9,184,0,0.2335,-0.3829,0.0006,58
Thu Jun 30 2022,SPXW220630C04315000,329.4,0,320,321.2,0,0.233,0.6134,0.0006,8,4315.00,SPXW220630P04315000,199.52,0,184.3,185.5,0,0.2328,-0.3858,0.0006,23
Thu Jun 30 2022,SPXW220630C04320000,338.18,0,316.5,317.7,0,0.2322,0.6104,0.0006,6,4320.00,SPXW220630P04320000,278.08,0,185.7,186.9,0,0.232,-0.3887,0.0006,27
Thu Jun 30 2022,SPXW220630C04325000,380.68,0,312.9,314.1,0,0.2314,0.6075,0.0006,140,4325.00,SPXW220630P04325000,213.43,-5.62,187.2,188.4,4,0.2313,-0.3917,0.0006,226
Thu Jun 30 2022,SPXW220630C04330000,345.8,0,309.4,310.6,0,0.2307,0.6045,0.0006,1,4330.00,SPXW220630P04330000,248.36,0,188.7,189.9,0,0.2306,-0.3947,0.0006,1
Thu Jun 30 2022,SPXW220630C04335000,0,0,305.9,307.1,0,0.23,0.6015,0.0006,0,4335.00,SPXW220630P04335000,176.7,0,190.2,191.4,0,0.2299,-0.3977,0.0006,12
Thu Jun 30 2022,SPXW220630C04340000,335.01,0,302.4,303.6,0,0.2292,0.5985,0.0006,1,4340.00,SPXW220630P04340000,145.18,0,191.7,192.9,0,0.2292,-0.4007,0.0006,0
Thu Jun 30 2022,SPXW220630C04345000,331.42,0,299,300.2,0,0.2285,0.5954,0.0006,4,4345.00,SPXW220630P04345000,242.75,17.05,193.2,194.4,4,0.2284,-0.4037,0.0006,4
Thu Jun 30 2022,SPXW220630C04350000,344.13,0,295.5,296.7,0,0.2278,0.5924,0.0006,149,4350.00,SPXW220630P04350000,184.4,0,194.7,195.9,0,0.2277,-0.4068,0.0006,374
Thu Jun 30 2022,SPXW220630C04355000,319.5,0,292,293.3,0,0.227,0.5893,0.0006,14,4355.00,SPXW220630P04355000,0,0,196.2,197.4,0,0.2269,-0.4099,0.0006,0
Thu Jun 30 2022,SPXW220630C04360000,357.46,0,288.6,289.8,0,0.2263,0.5862,0.0006,1,4360.00,SPXW220630P04360000,150.03,0,197.8,199,0,0.2262,-0.413,0.0006,1
Thu Jun 30 2022,SPXW220630C04365000,312.4,0,285.2,286.4,0,0.2255,0.5831,0.0006,9,4365.00,SPXW220630P04365000,0,0,199.4,200.5,0,0.2255,-0.4161,0.0006,0
Thu Jun 30 2022,SPXW220630C04370000,353.34,0,281.8,283,0,0.2248,0.5799,0.0006,2,4370.00,SPXW220630P04370000,219.18,0,200.9,202.1,0,0.2247,-0.4192,0.0006,26
Thu Jun 30 2022,SPXW220630C04375000,267.8,0,278.4,279.6,0,0.2241,0.5767,0.0006,215,4375.00,SPXW220630P04375000,189.3,0,202.5,203.7,0,0.224,-0.4224,0.0006,139
Thu Jun 30 2022,SPXW220630C04380000,286.8,0,275,276.2,0,0.2233,0.5736,0.0006,12,4380.00,SPXW220630P04380000,158.8,0,204.1,205.3,0,0.2232,-0.4256,0.0006,71
Thu Jun 30 2022,SPXW220630C04385000,339.17,0,271.6,272.8,0,0.2225,0.5703,0.0006,1,4385.00,SPXW220630P04385000,200.32,0,205.7,206.9,0,0.2225,-0.4288,0.0006,31
Thu Jun 30 2022,SPXW220630C04390000,335.28,0,268.2,269.5,0,0.2218,0.5671,0.0006,68,4390.00,SPXW220630P04390000,161.7,0,207.3,208.5,0,0.2217,-0.432,0.0006,53
Thu Jun 30 2022,SPXW220630C04395000,327.31,0,264.9,266.1,0,0.221,0.5639,0.0006,50,4395.00,SPXW220630P04395000,196.7,0,209,210.2,0,0.221,-0.4353,0.0007,38
Thu Jun 30 2022,SPXW220630C04400000,326.04,0,261.5,262.8,0,0.2203,0.5606,0.0007,67,4400.00,SPXW220630P04400000,244.1,-0.95,210.6,211.8,10,0.2202,-0.4386,0.0007,491
Thu Jun 30 2022,SPXW220630C04405000,321.85,0,258.2,259.4,0,0.2195,0.5573,0.0007,8,4405.00,SPXW220630P04405000,306.11,0,212.3,213.5,0,0.2195,-0.4419,0.0007,31
Thu Jun 30 2022,SPXW220630C04410000,230.2,-7.65,254.9,256.1,26,0.2188,0.554,0.0007,21,4410.00,SPXW220630P04410000,308.31,0,214,215.2,0,0.2188,-0.4452,0.0007,23
Thu Jun 30 2022,SPXW220630C04415000,281.3,0,251.6,252.8,0,0.218,0.5506,0.0007,12,4415.00,SPXW220630P04415000,246.3,-4.25,215.6,216.9,1,0.218,-0.4485,0.0007,32
Thu Jun 30 2022,SPXW220630C04420000,223.1,-8.45,248.3,249.6,26,0.2173,0.5472,0.0007,12,4420.00,SPXW220630P04420000,306.75,0,217.4,218.6,0,0.2173,-0.4519,0.0007,45
Thu Jun 30 2022,SPXW220630C04425000,247.67,0,245.1,246.3,0,0.2165,0.5439,0.0007,41,4425.00,SPXW220630P04425000,212.61,0,219.1,220.3,0,0.2165,-0.4553,0.0007,310
Thu Jun 30 2022,SPXW220630C04430000,0,0,241.8,243,0,0.2157,0.5405,0.0007,0,4430.00,SPXW220630P04430000,234.61,0,220.8,222,0,0.2158,-0.4587,0.0007,10
Thu Jun 30 2022,SPXW220630C04435000,282.8,0,238.6,239.8,0,0.215,0.537,0.0007,7,4435.00,SPXW220630P04435000,205.2,0,222.6,223.8,0,0.215,-0.4621,0.0007,13
Thu Jun 30 2022,SPXW220630C04440000,258.63,0,235.4,236.6,0,0.2143,0.5336,0.0007,10,4440.00,SPXW220630P04440000,216.06,0,224.3,225.5,0,0.2143,-0.4656,0.0007,12
Thu Jun 30 2022,SPXW220630C04445000,298.3,0,232.2,233.4,0,0.2135,0.5301,0.0007,14,4445.00,SPXW220630P04445000,175.72,0,226.1,227.3,0,0.2135,-0.469,0.0007,11
Thu Jun 30 2022,SPXW220630C04450000,202.82,-10.33,229,230.2,3,0.2127,0.5266,0.0007,167,4450.00,SPXW220630P04450000,270.63,6.68,227.9,229.1,28,0.2128,-0.4726,0.0007,283
Thu Jun 30 2022,SPXW220630C04455000,285.8,0,225.8,227,0,0.212,0.5231,0.0007,16,4455.00,SPXW220630P04455000,179.31,0,229.7,230.9,0,0.212,-0.4761,0.0007,44
Thu Jun 30 2022,SPXW220630C04460000,0,0,222.6,223.9,0,0.2112,0.5195,0.0007,0,4460.00,SPXW220630P04460000,208.95,0,231.5,232.7,0,0.2112,-0.4796,0.0007,20
Thu Jun 30 2022,SPXW220630C04465000,0,0,219.5,220.7,0,0.2104,0.516,0.0007,0,4465.00,SPXW220630P04465000,215.2,0,233.4,234.6,0,0.2105,-0.4832,0.0007,28
Thu Jun 30 2022,SPXW220630C04470000,245.76,0,216.4,217.5,0,0.2096,0.5124,0.0007,4,4470.00,SPXW220630P04470000,212.1,0,235.3,236.5,0,0.2098,-0.4868,0.0007,100
Thu Jun 30 2022,SPXW220630C04475000,193.59,-4.66,213.3,214.5,8,0.2089,0.5088,0.0007,203,4475.00,SPXW220630P04475000,268.01,-5.94,237.1,238.3,4,0.209,-0.4904,0.0007,109
Thu Jun 30 2022,SPXW220630C04480000,183.5,-11.85,210.2,211.4,22,0.2082,0.5051,0.0007,20,4480.00,SPXW220630P04480000,229.84,0,239,240.2,0,0.2082,-0.494,0.0007,31
Thu Jun 30 2022,SPXW220630C04485000,240,0,207.1,208.3,0,0.2074,0.5014,0.0007,11,4485.00,SPXW220630P04485000,327.56,0,240.9,242.1,0,0.2074,-0.4977,0.0007,22
Thu Jun 30 2022,SPXW220630C04490000,204.5,0,204,205.2,0,0.2066,0.4978,0.0007,4,4490.00,SPXW220630P04490000,235.49,0,242.8,244,0,0.2067,-0.5014,0.0007,126
Thu Jun 30 2022,SPXW220630C04495000,263.56,0,201,202.2,0,0.2059,0.4941,0.0007,12,4495.00,SPXW220630P04495000,244.1,0,244.8,246,0,0.2059,-0.5051,0.0007,2
Thu Jun 30 2022,SPXW220630C04500000,179.78,-3.97,197.9,199.2,304,0.2051,0.4903,0.0007,3682,4500.00,SPXW220630P04500000,233.8,0,246.7,247.9,0,0.2052,-0.5088,0.0007,436
Thu Jun 30 2022,SPXW220630C04505000,0,0,194.9,196.1,0,0.2043,0.4866,0.0007,0,4505.00,SPXW220630P04505000,0,0,248.7,249.9,0,0.2044,-0.5126,0.0007,1
Thu Jun 30 2022,SPXW220630C04510000,205.9,0,191.9,193.1,0,0.2035,0.4828,0.0007,2,4510.00,SPXW220630P04510000,238.85,0,250.7,251.9,0,0.2036,-0.5163,0.0007,15
Thu Jun 30 2022,SPXW220630C04515000,148.15,0,189,190.2,0,0.2028,0.479,0.0007,7,4515.00,SPXW220630P04515000,363.36,0,252.7,253.9,0,0.2028,-0.5201,0.0007,15
Thu Jun 30 2022,SPXW220630C04520000,213.6,0,186,187.2,0,0.202,0.4752,0.0007,40,4520.00,SPXW220630P04520000,344.09,0,254.7,255.9,0,0.2021,-0.524,0.0007,22
Thu Jun 30 2022,SPXW220630C04525000,164.4,-5.3,183.1,184.3,18,0.2012,0.4713,0.0007,222,4525.00,SPXW220630P04525000,247.81,0,256.7,258,0,0.2013,-0.5278,0.0007,97
Thu Jun 30 2022,SPXW220630C04530000,199.7,0,180.1,181.3,0,0.2005,0.4675,0.0007,9,4530.00,SPXW220630P04530000,250.03,0,258.8,260.1,0,0.2006,-0.5317,0.0007,59
Thu Jun 30 2022,SPXW220630C04535000,0,0,177.2,178.4,0,0.1997,0.4636,0.0007,0,4535.00,SPXW220630P04535000,444.87,0,260.9,262.1,0,0.1998,-0.5356,0.0007,10
Thu Jun 30 2022,SPXW220630C04540000,233.1,0,174.4,175.6,0,0.1989,0.4597,0.0007,14,4540.00,SPXW220630P04540000,205.6,0,263,264.2,0,0.1991,-0.5395,0.0007,41
Thu Jun 30 2022,SPXW220630C04545000,0,0,171.5,172.7,0,0.1982,0.4558,0.0007,0,4545.00,SPXW220630P04545000,210.52,0,265.1,266.4,0,0.1983,-0.5434,0.0007,2
Thu Jun 30 2022,SPXW220630C04550000,146.5,-9.7,168.7,169.9,4,0.1974,0.4518,0.0007,533,4550.00,SPXW220630P04550000,260.09,0,267.3,268.5,0,0.1975,-0.5474,0.0007,137
Thu Jun 30 2022,SPXW220630C04555000,215.7,0,165.9,167,0,0.1966,0.4478,0.0007,1,4555.00,SPXW220630P04555000,255.3,0,269.4,270.7,0,0.1968,-0.5513,0.0007,8
Thu Jun 30 2022,SPXW220630C04560000,188.42,0,163.1,164.3,0,0.1959,0.4438,0.0007,11,4560.00,SPXW220630P04560000,211.9,0,271.6,272.9,0,0.196,-0.5553,0.0007,8
Thu Jun 30 2022,SPXW220630C04565000,212.55,0,160.3,161.5,0,0.1952,0.4398,0.0007,1,4565.00,SPXW220630P04565000,262.45,0,273.8,275.1,0,0.1953,-0.5593,0.0007,3
Thu Jun 30 2022,SPXW220630C04570000,209.52,0,157.5,158.7,0,0.1944,0.4358,0.0008,27,4570.00,SPXW220630P04570000,263.24,0,276.1,277.3,0,0.1945,-0.5634,0.0008,34
Thu Jun 30 2022,SPXW220630C04575000,210.55,0,154.8,156,0,0.1936,0.4317,0.0008,143,4575.00,SPXW220630P04575000,216.2,0,278.3,279.6,0,0.1938,-0.5674,0.0008,140
Thu Jun 30 2022,SPXW220630C04580000,200.73,0,152.1,153.3,0,0.1929,0.4276,0.0008,41,4580.00,SPXW220630P04580000,268.6,0,280.7,281.9,0,0.1931,-0.5715,0.0008,13
Thu Jun 30 2022,SPXW220630C04585000,0,0,149.4,150.6,0,0.1921,0.4236,0.0008,0,4585.00,SPXW220630P04585000,267,0,282.9,284.2,0,0.1923,-0.5756,0.0008,29
Thu Jun 30 2022,SPXW220630C04590000,196.3,0,146.8,147.9,0,0.1914,0.4194,0.0008,29,4590.00,SPXW220630P04590000,269.3,0,285.2,286.5,0,0.1915,-0.5797,0.0008,22
Thu Jun 30 2022,SPXW220630C04595000,0,0,144.1,145.3,0,0.1906,0.4153,0.0008,0,4595.00,SPXW220630P04595000,230.5,0,287.7,288.9,0,0.1909,-0.5838,0.0008,21
Thu Jun 30 2022,SPXW220630C04600000,119.3,-11.45,141.5,142.7,202,0.1899,0.4112,0.0008,4955,4600.00,SPXW220630P04600000,282.11,0,290,291.2,0,0.1901,-0.588,0.0008,239
Thu Jun 30 2022,SPXW220630C04605000,120,-8.3,138.9,140.1,16,0.1891,0.407,0.0008,116,4605.00,SPXW220630P04605000,400.66,0,292.4,293.6,0,0.1894,-0.5921,0.0008,9
